"","host_id","id","host_since","neighborhood_cleaned","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","price","guests_included","extra_people","minimum_nights","review_scores_rating","review_scores_value","revenue"
"5040",20357784,3936263,2014-08-21,"South","Apartment","Entire home/apt",4,1.5,1,2,"Real Bed",89,2,18,2,100,10,856
"5041",1249776,238312,2011-05-05,"Center-East","Apartment","Entire home/apt",2,1,1,1,"Real Bed",122,2,50,4,90,9,3904
"5042",20358179,3929712,2014-08-21,"Center-West","Bed & Breakfast","Private room",2,2,1,2,"Real Bed",65,2,0,2,97,10,13260
"5043",20380748,5222533,2014-08-22,"Former East","Apartment","Entire home/apt",2,1,1,1,"Real Bed",80,2,25,2,60,7,640
"5044",20385800,4941836,2014-08-22,"Center-East","Apartment","Entire home/apt",2,1,1,1,"Real Bed",137,2,75,1,97,9,1918
"5045",20389469,3935209,2014-08-22,"The Baarsjes - Old West","Apartment","Private room",2,1.5,1,2,"Real Bed",50,2,5,1,87,9,3600
"5046",20393437,3951418,2014-08-22,"Bijlmer East","Apartment","Private room",2,1,1,2,"Real Bed",35,1,15,1,89,9,1100
"5047",1252546,1272792,2011-05-05,"The Baarsjes - Old West","Apartment","Entire home/apt",3,1,2,3,"Real Bed",95,2,25,2,97,10,10080
"5048",20395675,3936474,2014-08-22,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,1,0,3,100,9,3000
"5049",20398617,3938749,2014-08-22,"Buitenveldert - South axis","Apartment","Entire home/apt",2,1,1,1,"Real Bed",95,1,0,1,96,9,950
"5050",20402807,3937891,2014-08-22,"North West","Apartment","Entire home/apt",4,1,1,4,"Real Bed",95,3,25,2,91,9,6240
"5051",20414762,3940022,2014-08-22,"Geuzenveld - Slotermeer","Apartment","Private room",2,1,1,1,"Real Bed",85,1,10,1,100,9,570
"5052",20431712,4487161,2014-08-23,"Center-East","Apartment","Entire home/apt",4,1,2,2,"Real Bed",79,4,20,1,100,8,158
"5053",20440059,3944620,2014-08-23,"Westerpark","Apartment","Entire home/apt",2,1,1,1,"Real Bed",65,1,5,2,94,9,5600
"5054",20459878,4914151,2014-08-24,"Center-West","Apartment","Entire home/apt",2,1,1,2,"Real Bed",145,1,0,1,90,9,1160
"5055",20465009,4147668,2014-08-24,"Former East","Apartment","Private room",1,1,1,1,"Futon",42,1,0,1,91,9,1176
"5056",20484737,3957308,2014-08-24,"Buitenveldert - South axis","Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",100,1,0,1,100,9,600
"5057",1254543,249359,2011-06-06,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,2,"Real Bed",140,1,0,7,97,9,15680
"5058",20490873,3954622,2014-08-24,"Forest and Shade","Apartment","Entire home/apt",2,1,0,1,"Pull-out Sofa",65,1,0,1,90,9,910
"5059",20504396,3955901,2014-08-25,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,1,1,"Real Bed",85,0,0,1,98,9,1360
"5060",20511749,3957639,2014-08-25,"Watergraafsmeer","Loft","Entire home/apt",3,1,1,3,"Real Bed",100,1,0,1,88,8,2600
"5061",20515456,3958534,2014-08-25,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",4,2.5,2,2,"Real Bed",150,2,25,1,89,9,4900
"5062",20551347,4534346,2014-08-26,"Center-East","Apartment","Entire home/apt",3,1.5,2,3,"Real Bed",125,1,0,2,100,10,500
"5063",1256454,2896045,2011-06-06,"Pipe - Rivierenbuurt","House","Entire home/apt",3,1,2,2,"Real Bed",120,1,0,4,97,9,1920
"5064",20571115,4675726,2014-08-26,"Docklands - Indian Neighborhood","Apartment","Private room",2,1.5,1,1,"Real Bed",40,1,0,1,87,9,720
"5065",20572725,3969582,2014-08-26,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,2,"Real Bed",110,1,0,1,97,10,1540
"5066",20572774,3969637,2014-08-26,"Westerpark","Apartment","Private room",2,1,1,1,"Pull-out Sofa",89,1,0,2,91,9,3916
"5067",20576737,4499028,2014-08-26,"Slotervaart","Apartment","Entire home/apt",3,1.5,2,4,"Real Bed",75,1,35,2,96,9,2200
"5068",20597798,4201169,2014-08-27,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",99,1,0,1,87,9,594
"5069",20602064,3975175,2014-08-27,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",4,1.5,2,4,"Real Bed",189,1,0,2,94,9,5292
"5070",20609821,3977616,2014-08-27,"Center-West","Apartment","Entire home/apt",6,1,1,6,"Real Bed",225,1,0,3,65,7,5400
"5071",20609821,4023358,2014-08-27,"Westerpark","Apartment","Entire home/apt",5,1,2,4,"Real Bed",175,1,0,3,100,10,2100
"5072",20609821,4015024,2014-08-27,"Center-West","Apartment","Entire home/apt",4,1,2,2,"Real Bed",400,1,0,3,100,8,2400
"5073",20609821,3984360,2014-08-27,"Center-West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",125,1,0,3,80,8,3750
"5074",20609821,4173763,2014-08-27,"Center-West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",130,1,0,2,80,8,520
"5075",20609821,3991175,2014-08-27,"Center-West","Apartment","Entire home/apt",2,1,0,1,"Real Bed",125,1,0,3,80,6,750
"5076",20611996,5639160,2014-08-27,"IJburg - Zeeburgereiland","Apartment","Private room",2,1,1,1,"Real Bed",75,0,0,1,100,9,300
"5077",20643512,3982801,2014-08-28,"Aker - New Locks","Apartment","Private room",2,1,1,1,"Real Bed",39,1,15,1,88,9,864
"5078",20664546,3996686,2014-08-28,"Center-East","Apartment","Entire home/apt",4,1,2,2,"Real Bed",165,4,25,2,100,9,4620
"5079",20674116,4892972,2014-08-29,"South","Apartment","Entire home/apt",2,1,1,1,"Real Bed",160,1,0,2,95,9,2560
"5080",1263745,241483,2011-08-08,"South","Apartment","Entire home/apt",2,1.5,1,2,"Real Bed",190,2,0,4,100,10,1520
"5081",20679499,3989188,2014-08-29,"The Baarsjes - Old West","Apartment","Entire home/apt",5,1,3,3,"Real Bed",100,3,50,1,100,9,900
"5082",20688491,4117209,2014-08-29,"Aker - New Locks","Yurt","Private room",3,1,1,2,"Real Bed",59,2,20,4,80,8,632
"5083",20716653,3995958,2014-08-01,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",115,1,0,2,94,9,6900
"5084",20721649,4021013,2014-08-01,"The Baarsjes - Old West","Apartment","Entire home/apt",1,1,1,1,"Real Bed",92,1,0,7,100,10,3864
"5085",20731767,3998876,2014-08-01,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",4,1,3,4,"Real Bed",175,2,10,2,100,8,740
"5086",20754471,4002707,2014-08-31,"Former East","Apartment","Entire home/apt",4,1,2,2,"Real Bed",90,1,20,1,100,10,440
"5087",20754471,4410049,2014-08-31,"Former East","Apartment","Private room",1,1,1,1,"Real Bed",40,1,0,2,60,6,160
"5088",20764890,4004833,2014-08-31,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",4,1,2,2,"Real Bed",200,1,0,2,100,10,6400
"5089",20767202,4005349,2014-08-31,"Forest and Shade","Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,1,0,3,95,9,8400
"5090",20767848,4012289,2014-08-31,"Buitenveldert - South axis","Apartment","Entire home/apt",3,1,2,2,"Real Bed",110,2,10,3,94,9,5760
"5091",20789933,4451018,2014-09-01,"Docklands - Indian Neighborhood","Apartment","Private room",1,1,1,1,"Real Bed",45,0,0,1,92,9,1890
"5092",20793719,4406542,2014-09-01,"Center-West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",125,1,0,2,80,8,2000
"5093",20795910,4010836,2014-09-01,"Center-East","House","Private room",3,1,1,2,"Real Bed",110,1,130,3,100,10,1440
"5094",20804709,4012629,2014-09-01,"Watergraafsmeer","Apartment","Private room",2,1,1,1,"Real Bed",49,1,30,1,88,8,2054
"5095",20817250,4015174,2014-09-01,"Center-East","Apartment","Private room",2,1,1,1,"Real Bed",95,1,0,1,94,9,4370
"5096",20819027,4015468,2014-09-01,"Center-East","Boat","Entire home/apt",4,1,2,5,"Real Bed",125,2,25,4,100,10,3600
"5097",1263981,240932,2011-08-08,"The Baarsjes - Old West","Apartment","Entire home/apt",4,1,1,2,"Real Bed",90,2,40,3,95,9,37440
"5098",20831918,4017665,2014-09-02,"Westerpark","Apartment","Entire home/apt",2,1,0,1,"Real Bed",80,1,0,3,94,9,10560
"5099",20836919,4018928,2014-09-02,"South","Apartment","Entire home/apt",4,1,2,2,"Real Bed",300,1,0,2,93,9,7200
"5100",20842484,4020075,2014-09-02,"Center-East","Apartment","Entire home/apt",2,1,1,1,"Real Bed",139,2,50,2,100,10,2780
"5101",20843100,4020334,2014-09-02,"South","House","Private room",3,1,1,1,"Real Bed",59,2,20,2,93,9,7584
"5102",20850737,4860508,2014-09-02,"Center-West","Boat","Entire home/apt",6,1,2,6,"Real Bed",275,4,50,3,100,10,11700
"5103",20854218,4022569,2014-09-02,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",4,1,2,2,"Real Bed",120,2,20,1,80,7,560
"5104",20855780,4022828,2014-09-02,"Westerpark","Apartment","Entire home/apt",2,1,1,1,"Real Bed",79,1,0,1,82,8,2844
"5105",20860538,4023764,2014-09-02,"Former North","Loft","Entire home/apt",3,1,0,2,"Real Bed",100,2,35,1,91,9,3780
"5106",20883686,5547478,2014-09-03,"Center-West","Apartment","Entire home/apt",5,1,1,4,"Real Bed",160,2,30,1,40,4,380
"5107",20884067,4028102,2014-09-03,"Center-West","Apartment","Entire home/apt",3,1,2,2,"Real Bed",145,1,0,1,80,8,3770
"5108",20887143,4076101,2014-09-03,"Former East","Apartment","Entire home/apt",2,1,1,1,"Real Bed",99,2,49,3,96,9,3564
"5109",20896998,4119924,2014-09-03,"Docklands - Indian Neighborhood","Apartment","Entire home/apt",2,1,1,1,"Real Bed",70,1,0,1,100,10,140
"5110",20897589,4031164,2014-09-03,"South","Apartment","Private room",1,1,1,1,"Real Bed",50,1,0,4,100,10,1200
"5111",20898353,4031136,2014-09-03,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,0,1,"Real Bed",99,1,0,3,95,8,2970
"5112",20900536,4031455,2014-09-03,"The Baarsjes - Old West","Bed & Breakfast","Private room",3,1,1,2,"Real Bed",56,2,20,4,93,10,30400
"5113",20921327,4035170,2014-09-04,"Center-West","Boat","Entire home/apt",4,1,1,2,"Real Bed",200,2,50,3,100,8,10500
"5114",1266717,2448511,2011-09-09,"Center-West","House","Entire home/apt",5,1.5,2,6,"Real Bed",129,2,35,2,86,8,17056
"5115",20967132,4043732,2014-09-05,"Westerpark","Apartment","Entire home/apt",2,1,1,1,"Real Bed",75,1,0,1,91,9,1950
"5116",21013817,4188263,2014-09-06,"Pipe - Rivierenbuurt","Apartment","Private room",2,1,1,1,"Real Bed",79,2,50,2,100,8,316
"5117",21027968,4054648,2014-09-07,"Former East","Bed & Breakfast","Private room",2,1,1,1,"Real Bed",80,1,0,2,96,9,1600
"5118",21032776,4612373,2014-09-07,"Center-East","Apartment","Entire home/apt",3,1,1,2,"Real Bed",100,1,25,2,100,10,1000
"5119",21040569,4065532,2014-09-07,"The Baarsjes - Old West","House","Entire home/apt",2,1,1,1,"Real Bed",130,1,0,2,96,9,2600
"5120",21042827,4057394,2014-09-07,"Center-East","Apartment","Entire home/apt",4,1,2,2,"Real Bed",150,2,25,3,100,10,1050
"5121",21046373,4058035,2014-09-07,"South","Apartment","Entire home/apt",2,1,1,1,"Real Bed",99,0,0,4,100,10,792
"5122",21070236,4062131,2014-09-08,"Center-West","Apartment","Private room",3,1,1,1,"Real Bed",105,2,15,2,84,9,2880
"5123",21072890,4062732,2014-09-08,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",90,1,0,3,95,9,4320
"5124",21077938,4063965,2014-09-08,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,1,1,"Real Bed",85,2,5,2,95,9,11560
"5125",21089943,4066573,2014-09-08,"Former East","Apartment","Entire home/apt",2,1,0,1,"Real Bed",120,1,0,1,87,8,720
"5126",21113103,4070598,2014-09-09,"Slotervaart","Apartment","Private room",2,1,1,1,"Real Bed",50,0,0,2,94,9,1400
"5127",21114488,4070901,2014-09-09,"Center-West","Apartment","Entire home/apt",4,1,3,4,"Real Bed",250,2,0,3,100,10,3000
"5128",21129960,4074189,2014-09-09,"Pipe - Rivierenbuurt","Apartment","Private room",2,1,1,1,"Real Bed",70,1,0,1,100,8,140
"5129",21137542,4294457,2014-09-09,"Former East","Loft","Entire home/apt",2,1,1,1,"Real Bed",82,0,0,2,80,8,328
"5130",21158795,4141348,2014-09-01,"Geuzenveld - Slotermeer","Apartment","Private room",2,1.5,1,1,"Real Bed",60,1,0,1,97,10,960
"5131",21167882,4201857,2014-09-01,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",55,1,0,3,100,10,990
"5132",1266717,4070530,2011-09-09,"Westerpark","Apartment","Entire home/apt",4,1,2,4,"Real Bed",89,2,30,2,90,8,1904
"5133",21178470,2763106,2014-09-01,"Center-West","Apartment","Entire home/apt",8,1,3,5,"Real Bed",100,1,60,3,100,10,960
"5134",21178470,1109010,2014-09-01,"Center-West","Apartment","Entire home/apt",7,1.5,1,5,"Real Bed",100,1,80,2,96,9,3600
"5135",21179852,4213785,2014-09-01,"Forest and Shade","Apartment","Entire home/apt",6,1.5,3,6,"Real Bed",250,4,0,2,97,10,7000
"5136",21180480,4083663,2014-09-01,"IJburg - Zeeburgereiland","House","Entire home/apt",4,1,2,4,"Real Bed",200,4,0,4,100,10,3200
"5137",21181880,4116084,2014-09-01,"Center-West","Apartment","Entire home/apt",4,1,1,2,"Real Bed",140,2,20,3,100,10,3840
"5138",21197605,5652834,2014-09-11,"The Baarsjes - Old West","Apartment","Entire home/apt",4,1,1,3,"Real Bed",85,1,0,2,100,10,680
"5139",21205445,4088279,2014-09-11,"South","Apartment","Shared room",5,1,1,2,"Real Bed",50,1,50,1,90,9,800
"5140",21206515,4088494,2014-09-11,"Center-West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,1,0,3,100,9,1800
"5141",21206937,5119994,2014-09-11,"Former North","House","Private room",3,1,1,2,"Real Bed",65,1,20,1,90,9,340
"5142",1266717,4571972,2011-09-09,"Center-East","Apartment","Entire home/apt",4,1,2,3,"Real Bed",99,2,30,2,97,10,7224
"5143",21211177,4089493,2014-09-11,"The Baarsjes - Old West","Apartment","Entire home/apt",3,1,1,1,"Real Bed",135,1,0,2,93,9,1620
"5144",21248480,4262139,2014-09-12,"Center-East","Apartment","Entire home/apt",2,1,1,1,"Real Bed",115,2,0,3,100,8,690
"5145",21251493,4097180,2014-09-12,"South","Apartment","Entire home/apt",4,1,2,2,"Real Bed",90,3,20,2,95,10,1760
"5146",21260868,4103352,2014-09-12,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",1,1,0,1,"Real Bed",120,1,100,1,96,10,1440
"5147",21292422,4104532,2014-09-13,"Center-West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,1,0,1,90,9,1600
"5148",21348537,4926673,2014-09-15,"The Baarsjes - Old West","Apartment","Entire home/apt",4,1,2,4,"Real Bed",90,3,20,1,80,8,220
"5149",21362049,4117591,2014-09-15,"The Baarsjes - Old West","Apartment","Entire home/apt",4,1.5,2,2,"Real Bed",150,1,0,2,100,10,600
"5150",1266717,4267433,2011-09-09,"South","Apartment","Entire home/apt",4,1.5,2,4,"Real Bed",209,2,40,2,93,7,2988
"5151",21368941,4538246,2014-09-15,"Watergraafsmeer","Apartment","Entire home/apt",4,1,2,2,"Real Bed",140,1,0,1,90,9,560
"5152",21368941,4427667,2014-09-15,"Watergraafsmeer","Apartment","Private room",2,1,1,1,"Real Bed",50,1,0,1,97,9,600
"5153",21369766,4179896,2014-09-15,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",4,1,2,2,"Real Bed",195,4,40,2,100,10,4680
"5154",21371721,4119684,2014-09-15,"Center-East","Apartment","Entire home/apt",2,1,1,2,"Real Bed",158,1,0,2,98,9,6952
"5155",21377009,4136656,2014-09-15,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",125,1,0,2,100,10,3500
"5156",21389979,4609775,2014-09-16,"South","Apartment","Entire home/apt",4,1.5,2,3,"Real Bed",150,2,35,3,80,8,1110
"5157",21392161,4123673,2014-09-16,"Center-West","Bed & Breakfast","Private room",2,1,1,1,"Real Bed",95,1,0,2,80,9,1520
"5158",21392268,4123722,2014-09-16,"Center-West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",190,1,0,1,100,8,380
"5159",21392911,4123891,2014-09-16,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,0,1,"Real Bed",119,1,0,2,90,8,952
"5160",1266717,4889293,2011-09-09,"The Baarsjes - Old West","Boat","Entire home/apt",4,1,2,2,"Real Bed",159,2,35,3,100,9,8148
"5161",21394579,4677481,2014-09-16,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",99,1,0,2,93,9,1584
"5162",21394928,4543098,2014-09-16,"Westerpark","Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,1,0,2,80,8,400
"5163",21395796,4124488,2014-09-16,"Center-East","Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,1,0,3,80,8,1200
"5164",21415411,5268447,2014-09-16,"South","Apartment","Entire home/apt",2,1,1,1,"Real Bed",125,1,0,1,80,8,250
"5165",21416792,4561549,2014-09-16,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,0,1,"Real Bed",110,1,0,3,98,10,6600
"5166",21431211,4130891,2014-09-17,"Center-East","Bed & Breakfast","Private room",2,1,1,1,"Real Bed",72,2,15,2,87,9,864
"5167",21432271,4131108,2014-09-17,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",99,1,0,4,93,9,4752
"5168",21435462,4131952,2014-09-17,"Buitenveldert - South axis","Apartment","Entire home/apt",3,1.5,2,1,"Real Bed",100,2,0,3,87,7,1800
"5169",21439179,4215584,2014-09-17,"Forest and Shade","Apartment","Entire home/apt",6,1,2,3,"Real Bed",87,2,40,1,93,9,2032
"5170",1266717,1302145,2011-09-09,"The Baarsjes - Old West","Apartment","Entire home/apt",4,1,2,4,"Real Bed",79,2,30,3,91,9,22890
"5171",21451385,4135057,2014-09-17,"Westerpark","Apartment","Entire home/apt",4,1.5,3,3,"Real Bed",125,4,0,3,100,10,2250
"5172",21456713,5326868,2014-09-17,"Center-West","Apartment","Private room",2,1.5,1,1,"Real Bed",90,1,0,2,93,9,2160
"5173",21470417,4138378,2014-09-18,"Westerpark","Boat","Entire home/apt",16,8,8,16,"Real Bed",550,10,50,1,100,9,3600
"5174",21478706,4140257,2014-09-18,"Osdorp","House","Entire home/apt",7,1,4,7,"Real Bed",250,1,0,1,100,10,2000
"5175",21488545,4147932,2014-09-18,"Watergraafsmeer","House","Private room",2,1,1,1,"Real Bed",75,1,0,1,93,9,1650
"5176",21528477,4454290,2014-09-19,"Former East","Apartment","Entire home/apt",2,1,1,1,"Real Bed",95,2,35,3,87,9,1710
"5177",1266717,4656021,2011-09-09,"Center-East","Apartment","Entire home/apt",4,1,2,3,"Real Bed",67,2,20,2,83,8,2784
"5178",21533878,4150731,2014-09-19,"Former East","Apartment","Entire home/apt",2,1,1,1,"Real Bed",102,1,0,2,100,9,1224
"5179",21554935,4154119,2014-09-01,"Center-East","Apartment","Entire home/apt",2,1,1,2,"Real Bed",109,2,20,2,100,9,2616
"5180",21559867,4646450,2014-09-01,"Center-West","Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",110,1,0,4,80,8,880
"5181",21568954,4156666,2014-09-01,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",4,1,1,1,"Real Bed",150,1,0,2,90,9,2400
"5182",21602266,4162506,2014-09-21,"Center-West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",150,1,0,1,67,7,900
"5183",21622373,4165873,2014-09-22,"Forest and Shade","Apartment","Entire home/apt",2,1,1,1,"Real Bed",88,2,65,2,97,9,2464
"5184",21631271,4168158,2014-09-22,"Bijlmer East","House","Private room",4,2,1,1,"Real Bed",49,2,20,1,89,9,1656
"5185",21632432,4168426,2014-09-22,"South","Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,1,0,4,93,9,2400
"5186",1266717,5177734,2011-09-09,"Center-West","Apartment","Entire home/apt",4,1,2,2,"Real Bed",260,2,40,3,100,10,1800
"5187",21634661,4169219,2014-09-22,"North East","Apartment","Entire home/apt",4,1,1,2,"Real Bed",150,2,20,3,85,9,5100
"5188",21637069,4169594,2014-09-22,"Center-West","Apartment","Entire home/apt",4,1,2,2,"Real Bed",160,1,10,3,90,9,11220
"5189",21649307,4172163,2014-09-22,"Center-West","Apartment","Entire home/apt",6,2,2,2,"Real Bed",148,4,33,2,80,6,8688
"5190",21650328,4172297,2014-09-22,"Westerpark","Apartment","Entire home/apt",3,1,2,2,"Real Bed",99,2,10,3,100,8,654
"5191",21672202,4561358,2014-09-23,"South","House","Entire home/apt",4,1.5,2,5,"Real Bed",175,4,0,4,100,10,2800
"5192",21675571,4177600,2014-09-23,"South","Apartment","Entire home/apt",2,1,1,1,"Real Bed",130,1,0,2,100,10,2080
"5193",21681447,4179046,2014-09-23,"Center-West","Apartment","Private room",2,1,1,1,"Pull-out Sofa",99,2,44,1,85,8,2178
"5194",21684668,4179881,2014-09-23,"Center-West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",150,2,50,2,92,9,3000
"5195",21689300,4180798,2014-09-23,"Center-East","Apartment","Private room",2,1,1,1,"Real Bed",99,1,0,2,100,10,2376
"5196",21716808,4185741,2014-09-24,"Center-East","House","Entire home/apt",2,1,1,1,"Real Bed",155,1,0,7,100,10,4340
"5197",21725610,4187658,2014-09-24,"Center-West","Boat","Entire home/apt",4,2,3,3,"Real Bed",275,2,20,2,98,9,22420
"5198",21733434,4189212,2014-09-24,"Forest and Shade","Apartment","Entire home/apt",3,1,2,2,"Real Bed",95,1,0,1,94,9,1330
"5199",21754003,4192853,2014-09-25,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",3,1.5,1,2,"Real Bed",90,2,20,4,90,10,2640
"5200",21754135,4282682,2014-09-25,"The Baarsjes - Old West","Apartment","Entire home/apt",4,1,2,2,"Real Bed",145,2,45,3,100,10,2280
"5201",21759124,5675508,2014-09-25,"Center-West","Apartment","Private room",2,1,1,1,"Real Bed",125,1,0,1,20,2,250
"5202",21761516,5403472,2014-09-25,"Westerpark","Apartment","Entire home/apt",5,1,1,2,"Real Bed",89,1,10,1,100,8,198
"5203",21761516,4904628,2014-09-25,"Westerpark","Apartment","Entire home/apt",4,1,1,2,"Real Bed",89,1,10,1,80,8,396
"5204",21769714,4293780,2014-09-25,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",80,1,10,2,100,10,720
"5205",21769714,4196404,2014-09-25,"Geuzenveld - Slotermeer","House","Private room",2,1.5,1,1,"Pull-out Sofa",60,1,10,2,95,10,1120
"5206",21791516,4200094,2014-09-26,"IJburg - Zeeburgereiland","Villa","Entire home/apt",9,2,5,9,"Real Bed",325,6,25,5,80,8,3500
"5207",21795963,4201135,2014-09-26,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",85,1,0,2,80,7,2720
"5208",21811408,4204120,2014-09-26,"Former North","Apartment","Entire home/apt",2,1,1,1,"Real Bed",75,2,0,1,91,8,1050
"5209",21831151,5341871,2014-09-27,"Former North","Other","Entire home/apt",2,1,1,1,"Real Bed",435,1,0,1,100,9,1740
"5210",21845923,4209939,2014-09-27,"South","Apartment","Entire home/apt",4,1,1,2,"Real Bed",85,2,25,2,100,10,3520
"5211",21845977,4210531,2014-09-27,"The Baarsjes - Old West","Apartment","Private room",2,1,1,1,"Real Bed",85,1,0,1,96,10,6970
"5212",21861756,4212608,2014-09-28,"South","Apartment","Entire home/apt",2,1,1,1,"Real Bed",55,1,0,3,80,8,330
"5213",21870394,4214273,2014-09-28,"Former East","Apartment","Entire home/apt",4,1.5,2,2,"Real Bed",115,2,10,2,98,9,4000
"5214",21872734,4776272,2014-09-28,"The Baarsjes - Old West","Apartment","Entire home/apt",3,1,1,2,"Real Bed",89,2,25,2,80,7,1368
"5215",21873320,4214743,2014-09-28,"Center-West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",135,1,0,1,100,10,1620
"5216",21891480,4783863,2014-09-28,"Westerpark","Apartment","Private room",3,1,1,3,"Real Bed",45,2,25,2,83,8,2520
"5217",1266717,4806282,2011-09-09,"Center-West","Apartment","Entire home/apt",4,1,1,2,"Real Bed",89,2,29,2,87,9,1416
"5218",21891480,4808615,2014-09-28,"Westerpark","Apartment","Shared room",3,1,1,3,"Real Bed",19,1,21,1,75,10,480
"5219",21891480,4350544,2014-09-28,"Westerpark","Apartment","Private room",2,1,1,1,"Real Bed",45,0,0,2,83,8,2520
"5220",21891480,4594547,2014-09-28,"Westerpark","Other","Shared room",1,1,1,1,"Couch",19,0,0,1,88,9,722
"5221",21903890,4220229,2014-09-29,"South","Apartment","Entire home/apt",2,1,0,1,"Real Bed",99,1,0,3,87,9,1782
"5222",21909159,4221522,2014-09-29,"Forest and Shade","Apartment","Entire home/apt",6,1,3,3,"Real Bed",175,2,25,2,93,10,7200
"5223",21913912,4222532,2014-09-29,"Pipe - Rivierenbuurt","House","Private room",2,1,1,1,"Real Bed",70,1,15,1,86,8,4250
"5224",21914885,4223002,2014-09-29,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",4,1,2,2,"Real Bed",175,1,0,2,80,8,3500
"5225",21916203,4223739,2014-09-29,"Center-East","Apartment","Entire home/apt",3,1,1,1,"Real Bed",100,2,0,1,100,10,800
"5226",21947631,4228854,2014-09-01,"Center-East","Apartment","Entire home/apt",2,1,1,1,"Real Bed",95,2,25,6,100,10,1140
"5227",21958442,4231426,2014-09-01,"Center-East","Apartment","Entire home/apt",2,1,1,1,"Real Bed",125,1,0,2,20,2,500
"5228",21963726,4232593,2014-09-01,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,1,2,"Real Bed",150,1,0,2,100,9,1800
"5229",21990635,4242987,2014-01-01,"South","Apartment","Entire home/apt",6,1,3,6,"Real Bed",249,1,0,5,95,10,32370
"5230",21992318,4237825,2014-01-01,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",130,2,25,2,100,10,520
"5231",21999100,4239360,2014-01-01,"Forest and Shade","Apartment","Private room",2,1,1,1,"Real Bed",49,1,0,2,87,8,588
"5232",21999888,4239848,2014-01-01,"Westerpark","Apartment","Entire home/apt",4,1,0,2,"Real Bed",70,2,5,2,93,9,12300
"5233",22000171,4239603,2014-01-01,"Forest and Shade","Apartment","Entire home/apt",2,1,1,1,"Real Bed",75,2,30,1,90,9,750
"5234",22012731,4242202,2014-01-01,"Aker - New Locks","House","Private room",2,1,1,1,"Real Bed",55,1,0,1,98,10,1100
"5235",1266717,2100546,2011-09-09,"The Baarsjes - Old West","Apartment","Entire home/apt",3,1,1,2,"Real Bed",79,2,25,2,89,9,2912
"5236",22020707,4675161,2014-01-01,"IJburg - Zeeburgereiland","Apartment","Entire home/apt",4,1,2,2,"Real Bed",75,1,10,1,100,9,510
"5237",22038053,4246771,2014-02-02,"Center-West","Apartment","Private room",2,1,1,2,"Real Bed",159,2,50,1,45,5,1272
"5238",22047244,4253332,2014-02-02,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",4,1,2,4,"Real Bed",160,1,0,6,100,10,15360
